window_id,session_id,source_file,start_s,end_s,scheduled_label,quality_status,quality_reason,confidence_status,final_label,sample_count,max_gap_ms,clip_fraction,psd_resp_band,psd_total,snr_resp,variance_filtered,zero_crossings,spectral_entropy,peak_freq_hz,peak_power,pc1_var_explained,activity_log,breathing_activity_threshold
session_20260812_093242_breathing_off_breathing_off_w00009,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,55.0,75.0,breathing_off,rejected,time_gap,not_evaluated,,1976,115.448,,,,,,,,,,,,
session_20260812_093242_breathing_off_breathing_off_w00010,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,60.0,80.0,breathing_off,rejected,time_gap,not_evaluated,,1969,115.448,,,,,,,,,,,,
session_20260812_093242_breathing_off_breathing_off_w00011,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,65.0,85.0,breathing_off,rejected,time_gap,not_evaluated,,1958,115.448,,,,,,,,,,,,
session_20260812_093242_breathing_off_breathing_off_w00012,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,70.0,90.0,breathing_off,rejected,time_gap,not_evaluated,,1940,115.448,,,,,,,,,,,,
session_20260812_093242_breathing_off_breathing_off_w00013,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,75.0,95.0,breathing_off,accepted,,trusted_breathing,breathing,1930,54.652,0.00389411,23.547671840021614,0.4768975832726117,49.376790040287425,44.565448451858295,12,2.305598648975857,0.1,40.374924802358684,0.7510014176368713,1.6061117264735085,1.3519811863202338
session_20260812_093242_breathing_off_breathing_off_w00014,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,80.0,100.0,breathing_off,accepted,,trusted_breathing,breathing,1934,54.652,0.00363156,22.015023356768687,0.4843045415592282,45.45698309135285,65.07055827196322,9,2.0683574342840685,0.30000000000000004,60.38314605268031,0.7403581142425537,1.7809157366719277,1.3519811863202338
session_20260812_093242_breathing_off_breathing_off_w00015,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,85.0,105.0,breathing_off,accepted,,trusted_breathing,breathing,1937,68.593,0.0073043,45.13164001036924,0.8724725432945775,51.72843587706975,48.5520270026784,13,2.228877383907983,0.35000000000000003,83.6383716298234,0.7378207445144653,1.6862073660195545,1.3519811863202338
session_20260812_093242_breathing_off_breathing_off_w00016,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,90.0,110.0,breathing_off,accepted,,trusted_breathing,breathing,1941,68.593,0.01723097,72.05022836321331,1.3100047592167194,54.9999745086718,25.369830174310344,13,1.7789398512479522,0.45,247.2243125918252,0.7364241480827332,1.8576353616486434,1.3519811863202338
session_20260812_093242_breathing_off_breathing_off_w00017,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,95.0,115.0,breathing_off,accepted,,trusted_breathing,breathing,1941,69.588,0.01618447,53.10936826886468,0.9834501256113252,54.00311300565162,30.593711990869625,14,1.6774802288071848,0.45,221.67957347519848,0.7366912364959717,1.72517113555626,1.3519811863202338
session_20260812_093242_breathing_off_breathing_off_w00018,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,100.0,120.0,breathing_off,accepted,,trusted_breathing,breathing,1941,69.588,0.01767774,27.798514715976353,0.5287234368049553,52.57666443520751,28.07784831738004,15,1.9487792876247312,0.35000000000000003,74.37608419585283,0.7605353593826294,1.448363823554186,1.3519811863202338
session_20260812_093242_breathing_off_breathing_off_w00019,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,105.0,125.0,breathing_off,accepted,,trusted_breathing,breathing,1946,69.588,0.01505492,21.542654930821403,0.40462424621070026,53.24113701172085,19.361239901618056,13,1.8727973179956523,0.35000000000000003,77.58557018929407,0.8074870705604553,1.3332992249950875,1.3519811863202338
session_20260812_093242_breathing_off_breathing_off_w00020,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,110.0,130.0,breathing_off,accepted,,trusted_breathing,breathing,1948,69.588,0.01960745,25.938067509964167,0.4761167653082682,54.47837463382694,11.918393519564997,12,1.706370035219231,0.35000000000000003,98.20092826540807,0.8051254749298096,1.4139376162730355,1.3519811863202338
session_20260812_093242_breathing_off_breathing_off_w00021,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,115.0,135.0,breathing_off,rejected,too_many_amplitude_outliers,not_evaluated,,1942,68.857,0.02476908,,,,,,,,,,,
session_20260812_093242_breathing_off_breathing_off_w00022,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,120.0,140.0,breathing_off,rejected,time_gap,not_evaluated,,1907,212.499,,,,,,,,,,,,
session_20260812_093242_breathing_off_breathing_off_w00023,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,125.0,145.0,breathing_off,rejected,time_gap,not_evaluated,,1456,3132.017,,,,,,,,,,,,
session_20260812_093242_breathing_off_breathing_off_w00024,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,130.0,150.0,breathing_off,rejected,time_gap,not_evaluated,,1157,4777.21,,,,,,,,,,,,
session_20260812_093242_breathing_off_breathing_off_w00025,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,135.0,155.0,breathing_off,rejected,time_gap,not_evaluated,,1180,4777.21,,,,,,,,,,,,
session_20260812_093242_breathing_off_breathing_off_w00026,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,140.0,160.0,breathing_off,rejected,time_gap,not_evaluated,,1228,4777.21,,,,,,,,,,,,
session_20260812_093242_breathing_off_breathing_off_w00027,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,145.0,165.0,breathing_off,accepted,,trusted_breathing,breathing,1688,90.192,0.00470694,14.774468657933125,0.2944696841350759,50.1731398981831,5.091956203322308,13,2.043882540856502,0.5,42.49225935314505,0.8383520841598511,1.1695118710709502,1.3519811863202338
session_20260812_093242_breathing_off_breathing_off_w00028,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,150.0,170.0,breathing_off,accepted,,trusted_breathing,breathing,1991,90.192,0.00191487,13.5639548880796,0.34430417205141506,39.39526729294089,42.58702103078246,11,2.234500799771364,0.5,32.53493551694482,0.8318374752998352,1.5123499503149227,1.3519811863202338
session_20260812_093242_breathing_off_breathing_off_w00029,session_20260812_093242_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093242_breathing_off_breathing_off.csv,155.0,175.0,breathing_off,accepted,,trusted_breathing,breathing,1983,90.192,0.00151286,14.351711528606403,0.28733204280822816,49.948176292106446,22.68512437513849,7,2.1162708894286144,0.1,36.00326304225498,0.8351079225540161,1.3557411647035866,1.3519811863202338
session_20260812_093811_breathing_off_breathing_off_w00000,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,10.0,30.0,breathing_off,rejected,time_gap,not_evaluated,,1936,184.215,,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00001,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,15.0,35.0,breathing_off,rejected,time_gap,not_evaluated,,1932,184.215,,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00002,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,20.0,40.0,breathing_off,rejected,too_many_amplitude_outliers,not_evaluated,,1948,55.07,0.02144026,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00003,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,25.0,45.0,breathing_off,rejected,time_gap,not_evaluated,,1967,104.257,,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00004,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,30.0,50.0,breathing_off,rejected,time_gap,not_evaluated,,1961,104.257,,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00005,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,35.0,55.0,breathing_off,rejected,time_gap,not_evaluated,,1958,104.257,,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00006,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,40.0,60.0,breathing_off,rejected,time_gap,not_evaluated,,1959,104.257,,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00007,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,45.0,65.0,breathing_off,accepted,,trusted_breathing,breathing,1942,58.788,0.00718493,38.22419864176681,0.7133341097976041,53.585266871029994,20.840177432086485,16,1.6731699667605702,0.45,125.60963179058177,0.7202795147895813,1.5823383893333738,1.4614064518947525
session_20260812_093811_breathing_off_breathing_off_w00008,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,50.0,70.0,breathing_off,accepted,,trusted_breathing,breathing,1941,64.368,0.00483401,53.287885142282555,0.9798557709519751,54.383396742621144,17.966893258665714,16,1.5052156005413717,0.45,208.54516010730475,0.7574620842933655,1.7266284845632633,1.4614064518947525
session_20260812_093811_breathing_off_breathing_off_w00009,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,55.0,75.0,breathing_off,rejected,time_gap,not_evaluated,,1896,278.17,,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00010,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,60.0,80.0,breathing_off,rejected,time_gap,not_evaluated,,1476,893.702,,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00011,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,65.0,85.0,breathing_off,rejected,time_gap,not_evaluated,,1027,4892.526,,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00012,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,70.0,90.0,breathing_off,rejected,time_gap,not_evaluated,,946,4933.253,,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00013,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,75.0,95.0,breathing_off,rejected,time_gap,not_evaluated,,1003,4933.253,,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00014,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,80.0,100.0,breathing_off,rejected,time_gap,not_evaluated,,1430,4933.253,,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00015,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,85.0,105.0,breathing_off,accepted,,trusted_breathing,breathing,1899,72.493,0.00299911,13.474748040857124,0.26703244620124295,50.46108902680585,133.48189000386913,12,1.8584866446377186,0.2,43.58877281851855,0.7719710469245911,1.6393746422306334,1.4614064518947525
session_20260812_093811_breathing_off_breathing_off_w00016,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,90.0,110.0,breathing_off,accepted,,trusted_breathing,breathing,2001,72.493,0.00335379,16.477103417684635,0.35655073680364113,46.21250699227319,39.41267823077313,11,2.160368926857088,0.35000000000000003,31.881636932858235,0.7539666891098022,1.5035406117409245,1.4614064518947525
session_20260812_093811_breathing_off_breathing_off_w00017,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,95.0,115.0,breathing_off,accepted,,trusted_breathing,breathing,2006,56.807,0.00390625,13.563694059867547,0.27619010083876816,49.10999351036311,15.608658966891904,11,2.104272589515999,0.30000000000000004,37.411095927065986,0.832506537437439,1.1933655918326533,1.4614064518947525
session_20260812_093811_breathing_off_breathing_off_w00018,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,100.0,120.0,breathing_off,accepted,,trusted_breathing,breathing,1994,51.66,0.00434115,79.43306038315076,2.4092398827928703,32.970174929628165,541.1708995037262,8,1.50565286739041,0.1,424.50316367923415,0.8533850908279419,2.6278809312426676,1.4614064518947525
session_20260812_093811_breathing_off_breathing_off_w00019,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,105.0,125.0,breathing_off,rejected,time_gap,not_evaluated,,1972,100.02,,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00020,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,110.0,130.0,breathing_off,rejected,time_gap,not_evaluated,,1955,100.02,,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00021,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,115.0,135.0,breathing_off,rejected,time_gap,not_evaluated,,1944,100.02,,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00022,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,120.0,140.0,breathing_off,rejected,time_gap,not_evaluated,,1938,100.02,,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00023,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,125.0,145.0,breathing_off,accepted,,trusted_breathing,breathing,1951,79.888,0.00306734,59.71117659008304,1.1115761104501656,53.71757815652184,37.527075935385845,13,2.0166650984968015,0.45,178.77015813879558,0.7913339734077454,1.7760556289032086,1.4614064518947525
session_20260812_093811_breathing_off_breathing_off_w00024,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,130.0,150.0,breathing_off,rejected,time_gap,not_evaluated,,1989,279.199,,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00025,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,135.0,155.0,breathing_off,rejected,time_gap,not_evaluated,,1999,279.199,,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00026,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,140.0,160.0,breathing_off,rejected,time_gap,not_evaluated,,2018,279.199,,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00027,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,145.0,165.0,breathing_off,rejected,time_gap,not_evaluated,,2025,279.199,,,,,,,,,,,,
session_20260812_093811_breathing_off_breathing_off_w00028,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,150.0,170.0,breathing_off,accepted,,trusted_breathing,breathing,2000,83.648,0.00479687,21.627383055295084,0.4174865262300816,51.803786940238126,15.972066827084276,13,1.9377423509584693,0.35000000000000003,83.80440848592917,0.7214805483818054,1.3350039723562366,1.4614064518947525
session_20260812_093811_breathing_off_breathing_off_w00029,session_20260812_093811_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_093811_breathing_off_breathing_off.csv,155.0,175.0,breathing_off,rejected,time_gap,not_evaluated,,1901,267.974,,,,,,,,,,,,
session_20260812_094151_breathing_off_breathing_off_w00000,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,10.0,30.0,breathing_off,accepted,,trusted_breathing,breathing,1966,81.084,0.00403739,19.85587718750979,0.36674739147087315,54.140472841052485,16.5340630575536,14,1.7704805629264366,0.25,73.77129738585103,0.7048954367637634,1.297889077966534,1.1185351188854238
session_20260812_094151_breathing_off_breathing_off_w00001,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,15.0,35.0,breathing_off,accepted,,trusted_breathing,breathing,1976,72.016,0.00380741,14.067417462708185,0.27369602834603063,51.39795980112477,16.617794461085126,13,2.105007160321837,0.25,41.147685470636674,0.7063897848129272,1.2205733830497176,1.1185351188854238
session_20260812_094151_breathing_off_breathing_off_w00002,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,20.0,40.0,breathing_off,accepted,,trusted_breathing,breathing,1987,72.016,0.00242986,6.916295677008154,0.14958715260499553,46.235893634698044,18.228711936875932,11,2.4306247529505143,0.4,11.493552976767633,0.7513608336448669,1.0604543019417547,1.1185351188854238
session_20260812_094151_breathing_off_breathing_off_w00003,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,25.0,45.0,breathing_off,accepted,,trusted_breathing,breathing,2000,59.464,0.00302734,59.11061375796194,1.8262908613276687,32.36648389893251,403.7502119345306,8,1.539065651855446,0.1,318.01583039627303,0.7832874655723572,2.5024487391121997,1.1185351188854238
session_20260812_094151_breathing_off_breathing_off_w00004,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,30.0,50.0,breathing_off,accepted,,trusted_breathing,breathing,2006,59.464,0.0030845,25.36657203527838,0.4805099632291231,52.790938745072324,10.464579560559178,10,2.2388244869358025,0.45,44.15036526165072,0.7839545607566833,1.4042617818945646,1.1185351188854238
session_20260812_094151_breathing_off_breathing_off_w00005,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,35.0,55.0,breathing_off,accepted,,trusted_breathing,breathing,1996,93.052,0.00388277,32.34080225249866,0.6737062591393616,48.00430723883286,56.50630398816639,13,2.250088942135387,0.30000000000000004,55.60156677515488,0.7921562790870667,1.7450870295715815,1.1185351188854238
session_20260812_094151_breathing_off_breathing_off_w00006,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,40.0,60.0,breathing_off,accepted,,trusted_breathing,breathing,1985,93.052,0.00450252,46.36586687451038,0.8914910547647894,52.00934616970613,48.64385908861953,13,2.1566637921967806,0.25,117.71310880998104,0.8127482533454895,1.6870280217418698,1.1185351188854238
session_20260812_094151_breathing_off_breathing_off_w00007,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,45.0,65.0,breathing_off,accepted,,trusted_breathing,breathing,1976,93.052,0.00586333,50.467790865067094,0.9750738600309472,51.757915921788296,19.295545744797902,13,1.9712079310023445,0.25,113.37094002309671,0.8553286790847778,1.7030142947057738,1.1185351188854238
session_20260812_094151_breathing_off_breathing_off_w00008,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,50.0,70.0,breathing_off,rejected,time_gap,not_evaluated,,1975,135.367,,,,,,,,,,,,
session_20260812_094151_breathing_off_breathing_off_w00009,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,55.0,75.0,breathing_off,rejected,time_gap,not_evaluated,,1980,135.367,,,,,,,,,,,,
session_20260812_094151_breathing_off_breathing_off_w00010,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,60.0,80.0,breathing_off,rejected,time_gap,not_evaluated,,1982,135.367,,,,,,,,,,,,
session_20260812_094151_breathing_off_breathing_off_w00011,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,65.0,85.0,breathing_off,rejected,time_gap,not_evaluated,,1988,135.367,,,,,,,,,,,,
session_20260812_094151_breathing_off_breathing_off_w00012,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,70.0,90.0,breathing_off,accepted,,trusted_breathing,breathing,1992,89.16,0.00256887,8.375812383451693,0.166752714010475,50.228941898212916,9.38658928749455,15,1.9521764033542053,0.45,27.684872092871444,0.7687018513679504,0.9725078156205601,1.1185351188854238
