window_id,session_id,source_file,start_s,end_s,scheduled_label,quality_status,quality_reason,confidence_status,final_label,sample_count,max_gap_ms,clip_fraction,psd_resp_band,psd_total,snr_resp,variance_filtered,zero_crossings,spectral_entropy,peak_freq_hz,peak_power,pc1_var_explained,activity_log,breathing_activity_threshold
session_20260812_131332_hold_breath_off_hold_breath_off_w00000,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,10.0,18.0,breathing,accepted,,trusted_breathing,breathing,817,85.448,0.00034425,104.51134980031308,3.230910247323662,32.347339232605776,189.7524825696277,3,1.0481376804262628,0.125,360.10135965993356,0.8658782839775085,2.278187466566136,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00001,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,12.0,20.0,breathing,accepted,,trusted_breathing,breathing,812,86.362,0.00012508,51.78468527583818,1.2787666665515327,40.495804770581124,44.45585813712728,4,1.5216424717100323,0.125,108.0725758042665,0.8618307113647461,1.714201341143088,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00002,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,14.0,22.0,breathing,accepted,,trusted_breathing,breathing,813,86.362,0.0001057,60.73823417319706,1.2235933005769863,49.639234004065116,30.150607785474573,6,1.1339483916446755,0.375,131.98846515324564,0.8453359007835388,1.7834621616358561,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00003,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,16.0,24.0,breathing,accepted,,trusted_breathing,breathing,817,86.362,0.00020081,38.658357359323595,1.067191204160039,36.224396536058826,57.87509454610531,4,1.5720000999829442,0.125,76.19276445262697,0.8268992304801941,1.762491713500199,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00004,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,18.0,26.0,breathing,accepted,,trusted_breathing,breathing,816,86.362,0.00063189,66.7203263026845,1.8371221353767977,36.31785008619674,78.73300973437922,3,1.1039672347591836,0.125,212.81828564735758,0.7737685441970825,1.8961568535765232,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00005,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,20.0,28.0,breathing,accepted,,trusted_breathing,breathing,816,57.222,0.00058402,33.83776641616609,0.8245034686615683,41.040174726074255,23.95853745902242,6,1.5613281020823573,0.125,57.930029505707154,0.7051181793212891,1.5294016881392063,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00006,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,22.0,30.0,breathing,accepted,,trusted_breathing,breathing,818,57.222,0.00110789,21.14971086176766,0.4350191830024506,48.61788097652673,8.44702211066362,4,1.1637817819010383,0.25,48.48277715340465,0.6518747210502625,1.3253044345008145,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00007,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,24.0,32.0,breathing,accepted,,trusted_breathing,breathing,815,56.344,0.00102569,14.833558393444438,0.3061481643037271,48.45222060087133,9.842439333136074,4,1.1905103913950708,0.25,33.09693873696148,0.628411054611206,1.1712453455841876,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00008,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,26.0,34.0,breathing,accepted,,trusted_breathing,breathing,810,75.059,0.00155285,83.8941097366893,2.3977230511502245,34.989074195374236,114.9377742889697,2,0.953350626404641,0.125,286.30660081319843,0.6570135354995728,2.0604627829892808,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00009,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,28.0,36.0,breathing,accepted,,trusted_breathing,breathing,805,75.059,0.00132958,116.6143521835552,3.171128189287939,36.77377426035356,151.43512385397526,4,1.3296057092844615,0.125,313.00937214935203,0.5913045406341553,2.180226617084868,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00010,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,30.0,38.0,breathing,accepted,,trusted_breathing,breathing,805,75.059,0.00060171,60.74567850044398,1.3000001646903208,46.7274390806464,18.830417737262355,5,1.551886618936635,0.375,81.62967854193957,0.5429301857948303,1.7835153872881702,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00011,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,32.0,40.0,breathing,rejected,time_gap,not_evaluated,,793,227.485,,,,,,,,,,,,
session_20260812_131332_hold_breath_off_hold_breath_off_w00012,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,34.0,42.0,breathing,rejected,time_gap,not_evaluated,,738,266.148,,,,,,,,,,,,
session_20260812_131332_hold_breath_off_hold_breath_off_w00013,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,36.0,44.0,breathing,rejected,time_gap,not_evaluated,,709,360.548,,,,,,,,,,,,
session_20260812_131332_hold_breath_off_hold_breath_off_w00014,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,38.0,46.0,breathing,rejected,time_gap,not_evaluated,,607,633.137,,,,,,,,,,,,
session_20260812_131332_hold_breath_off_hold_breath_off_w00015,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,40.0,48.0,breathing,rejected,time_gap,not_evaluated,,415,633.137,,,,,,,,,,,,
session_20260812_131332_hold_breath_off_hold_breath_off_w00016,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,42.0,50.0,breathing,rejected,insufficient_samples,not_evaluated,,273,,,,,,,,,,,,,
session_20260812_131332_hold_breath_off_hold_breath_off_w00017,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,44.0,52.0,breathing,rejected,insufficient_samples,not_evaluated,,102,,,,,,,,,,,,,
session_20260812_131332_hold_breath_off_hold_breath_off_w00018,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,46.0,54.0,unknown,rejected,no_samples,not_evaluated,,0,,,,,,,,,,,,,
session_20260812_131332_hold_breath_off_hold_breath_off_w00019,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,48.0,56.0,breathing,rejected,insufficient_samples,not_evaluated,,18,,,,,,,,,,,,,
session_20260812_131332_hold_breath_off_hold_breath_off_w00020,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,50.0,58.0,breathing,rejected,insufficient_samples,not_evaluated,,25,,,,,,,,,,,,,
session_20260812_131332_hold_breath_off_hold_breath_off_w00021,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,52.0,60.0,breathing,rejected,transition_guard,not_evaluated,,25,,,,,,,,,,,,,
session_20260812_131332_hold_breath_off_hold_breath_off_w00022,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,54.0,62.0,hold_breath,rejected,mixed_or_unknown_label,not_evaluated,,59,,,,,,,,,,,,,
session_20260812_131332_hold_breath_off_hold_breath_off_w00023,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,56.0,64.0,hold_breath,rejected,mixed_or_unknown_label,not_evaluated,,41,,,,,,,,,,,,,
session_20260812_131332_hold_breath_off_hold_breath_off_w00024,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,58.0,66.0,hold_breath,rejected,transition_guard,not_evaluated,,112,,,,,,,,,,,,,
session_20260812_131332_hold_breath_off_hold_breath_off_w00025,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,60.0,68.0,hold_breath,rejected,transition_guard,not_evaluated,,326,,,,,,,,,,,,,
session_20260812_131332_hold_breath_off_hold_breath_off_w00026,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,62.0,70.0,hold_breath,rejected,time_gap,not_evaluated,,486,134.974,,,,,,,,,,,,
session_20260812_131332_hold_breath_off_hold_breath_off_w00027,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,64.0,72.0,hold_breath,rejected,time_gap,not_evaluated,,688,134.974,,,,,,,,,,,,
session_20260812_131332_hold_breath_off_hold_breath_off_w00028,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,66.0,74.0,hold_breath,rejected,time_gap,not_evaluated,,814,122.258,,,,,,,,,,,,
session_20260812_131332_hold_breath_off_hold_breath_off_w00029,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,68.0,76.0,hold_breath,rejected,time_gap,not_evaluated,,803,122.258,,,,,,,,,,,,
session_20260812_131332_hold_breath_off_hold_breath_off_w00030,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,70.0,78.0,hold_breath,rejected,time_gap,not_evaluated,,817,122.258,,,,,,,,,,,,
session_20260812_131332_hold_breath_off_hold_breath_off_w00031,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,72.0,80.0,hold_breath,accepted,,ambiguous_breathing_evidence,,821,45.7,2.855e-05,129.1504845797424,2.619681382706745,49.300073448722365,57.53768577138037,4,1.1562455690635454,0.25,292.62814084986275,0.617245614528656,2.111096040009249,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00032,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,74.0,82.0,hold_breath,accepted,,ambiguous_breathing_evidence,,820,41.201,7.622e-05,324.9555868263015,6.646105685646538,48.89413473036589,93.99755071105423,6,1.395582484248274,0.375,527.6078992252537,0.6647015810012817,2.5118240080117435,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00033,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,76.0,84.0,hold_breath,accepted,,ambiguous_breathing_evidence,,817,46.633,0.0,145.64886807078219,3.1734899953939846,45.895486761304305,124.04719305806213,5,1.287113127480905,0.375,347.7515238359165,0.6828241348266602,2.163307113800466,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00034,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,78.0,86.0,hold_breath,accepted,,ambiguous_breathing_evidence,,807,46.633,0.00063894,48.10141988470268,1.0598603944664726,45.384675317423536,26.049785486045504,5,1.477438992535527,0.125,85.48721214160318,0.6685401797294617,1.6821578963112616,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00035,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,80.0,88.0,hold_breath,accepted,,ambiguous_breathing_evidence,,804,46.633,0.00094255,91.39267029632896,1.8471618040152544,49.47734957360819,44.11888959458546,5,1.3665545886746744,0.375,138.74375565281431,0.6345853209495544,1.9609113666583062,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00036,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,82.0,90.0,hold_breath,accepted,,ambiguous_breathing_evidence,,804,46.633,0.00140897,326.19776548996305,7.828948325679746,41.665591842005085,258.7789662156244,4,1.47698406332308,0.125,535.6427846601307,0.5268443822860718,2.5134809817235637,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00037,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,84.0,92.0,hold_breath,accepted,,ambiguous_breathing_evidence,,810,38.02,0.00131173,172.3408908004233,3.5645778346073977,48.34819122959523,70.14372108795823,4,1.4471845207234126,0.25,243.16169814391765,0.5231389999389648,2.23638833340884,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00038,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,86.0,94.0,hold_breath,accepted,,ambiguous_breathing_evidence,,808,54.622,0.00116027,359.69027728605096,9.7536830813811,36.87737998916843,441.1146311758059,4,1.2144558657299096,0.125,870.5520417725513,0.47855886816978455,2.6445514629779874,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00039,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,88.0,96.0,hold_breath,accepted,,ambiguous_breathing_evidence,,806,54.622,0.00115346,116.97587993433112,2.3466603783627265,49.84780968428664,92.48798370141947,6,1.350095262920237,0.375,171.26680205356686,0.4392147362232208,2.068096320794652,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00040,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,90.0,98.0,hold_breath,accepted,,ambiguous_breathing_evidence,,811,54.622,0.00070322,80.06807564326694,2.046728784389577,39.12002227843176,66.94468625040335,2,1.3069254780923805,0.125,205.10982819329683,0.5827889442443848,1.903459390795756,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00041,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,92.0,100.0,hold_breath,accepted,,ambiguous_breathing_evidence,,812,54.622,0.00065425,27.249875409984867,0.8769109674495398,31.074848441237947,60.57822241852954,2,1.034089684324636,0.125,89.17517519461629,0.5403192043304443,1.7823165254321334,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00042,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,94.0,102.0,hold_breath,accepted,,high_confidence_hold,hold_breath,819,51.237,0.00219399,11.002191234707634,0.24713558495926932,44.518846755623635,14.437648415849722,6,1.3615361682925253,0.5,19.68692269116138,0.5327879786491394,1.1594964617109345,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00043,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,96.0,104.0,hold_breath,accepted,,ambiguous_breathing_evidence,,820,87.145,0.00224848,112.93698382525002,2.3043445651566223,49.01045856287767,37.75188930005201,4,1.4149713816713012,0.375,160.85323475622337,0.5757808685302734,2.0528361849809786,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00044,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,98.0,106.0,hold_breath,accepted,,ambiguous_breathing_evidence,,815,87.145,0.00228144,99.34434364060797,2.041893830069417,48.65304071033995,31.851950492869705,7,1.4483898928921604,0.375,132.4309269449669,0.5693690776824951,1.997143144766384,1.621801514641147
session_20260812_131332_hold_breath_off_hold_breath_off_w00045,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,100.0,108.0,hold_breath,rejected,transition_guard,not_evaluated,,812,,,,,,,,,,,,,
session_20260812_131528_hold_breath_off_hold_breath_off_w00000,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,10.0,18.0,breathing,rejected,time_gap,not_evaluated,,815,102.718,,,,,,,,,,,,
session_20260812_131528_hold_breath_off_hold_breath_off_w00001,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,12.0,20.0,breathing,rejected,time_gap,not_evaluated,,812,102.718,,,,,,,,,,,,
session_20260812_131528_hold_breath_off_hold_breath_off_w00002,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,14.0,22.0,breathing,rejected,time_gap,not_evaluated,,809,102.718,,,,,,,,,,,,
session_20260812_131528_hold_breath_off_hold_breath_off_w00003,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,16.0,24.0,breathing,rejected,time_gap,not_evaluated,,806,102.718,,,,,,,,,,,,
session_20260812_131528_hold_breath_off_hold_breath_off_w00004,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,18.0,26.0,breathing,accepted,,trusted_breathing,breathing,805,45.617,0.00120342,120.82267981579207,2.4918273263521047,48.487581197137445,44.86793662514173,6,1.3284085186195305,0.375,243.50506606351834,0.35719701647758484,2.082148464039571,2.082148464039571
session_20260812_131528_hold_breath_off_hold_breath_off_w00005,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,20.0,28.0,breathing,accepted,,trusted_breathing,breathing,802,55.385,0.0,231.88418909652458,4.777381624434405,48.53792460507671,76.15381623851827,5,1.379962233484761,0.375,394.9719700233798,0.3828131854534149,2.365271137502908,2.082148464039571
session_20260812_131528_hold_breath_off_hold_breath_off_w00006,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,22.0,30.0,breathing,accepted,,trusted_breathing,breathing,806,55.385,0.00011632,465.50210334890005,9.637437444688928,48.30143967423459,314.3351899025804,3,1.293176343372222,0.25,745.0047042241326,0.5235055088996887,2.667921647660557,2.082148464039571
session_20260812_131528_hold_breath_off_hold_breath_off_w00007,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,24.0,32.0,breathing,accepted,,trusted_breathing,breathing,804,71.136,0.00094255,721.7198803569487,14.656509728699456,49.24227484690117,189.29714679885393,4,1.3862875381493922,0.375,1013.3949064597936,0.48389434814453125,2.8583686684547724,2.082148464039571
session_20260812_131528_hold_breath_off_hold_breath_off_w00008,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,26.0,34.0,breathing,accepted,,trusted_breathing,breathing,808,71.136,0.00092822,836.4987630059783,16.72565500404862,50.01291505794213,286.2281745896795,5,1.0417622214894195,0.375,1823.8729891682071,0.49223995208740234,2.9224653030747736,2.082148464039571
session_20260812_131528_hold_breath_off_hold_breath_off_w00009,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,28.0,36.0,breathing,accepted,,trusted_breathing,breathing,799,71.136,0.00090934,1631.270408320551,35.8192728645277,45.54169523457787,778.9737895408549,5,1.4422574850414542,0.375,2322.2311947088383,0.5282347202301025,3.2125259580405525,2.082148464039571
session_20260812_131528_hold_breath_off_hold_breath_off_w00010,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,30.0,38.0,breathing,accepted,,trusted_breathing,breathing,791,71.136,0.00137287,2412.834457206474,48.42152288094533,49.82979290302152,648.5079103645717,5,1.1657860119954313,0.375,4904.52598655593,0.49126744270324707,3.3825275263066312,2.082148464039571
session_20260812_131528_hold_breath_off_hold_breath_off_w00011,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,32.0,40.0,breathing,accepted,,trusted_breathing,breathing,799,49.661,0.00082134,1134.7281980994053,23.706399283244508,47.86590255827566,681.5582891831347,5,1.3334529675648639,0.375,2251.6279937016584,0.48407962918281555,3.054891847254426,2.082148464039571
session_20260812_131528_hold_breath_off_hold_breath_off_w00012,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,34.0,42.0,breathing,accepted,,trusted_breathing,breathing,794,69.088,0.00076747,62.57577365126601,1.9557947873488677,31.99506106469235,126.51326819215925,3,1.098537866534383,0.125,207.5243865819858,0.44397810101509094,2.1021360749226363,2.082148464039571
